-53321.8386559
-53321.8386559
-54758.5882277
-55317.3546225
-55581.0686336
-55720.274644
-55881.6286155
-55978.2301755
-56038.1851502
-56065.4505983
-56144.8344828
-56174.3655762
-56204.6120128
-56239.2596736
-56257.2979382
-56284.6711061
-56307.7763286
-56319.4139471
-56316.5355814
-56331.3695172
-56344.6017457
-56362.5084036
-56355.7972329
-56375.8968235
-56386.3009374
-56387.0125166
-56399.8197291
-56410.0790599
-56420.7669011
-56427.8601977
-56413.3940576
-56416.1547359
-56414.4772511
-56400.3298218
-56398.2819946
-56390.3268006
-56403.8424085
-56382.7829092
-56383.5712988
-56407.4905529
-56385.7845707
-56369.8656438
-56395.7141524
-56393.4028522
-56394.8139863
-56379.3839322
-56380.3160334
-56393.560094
-56354.6159823
-56370.9120145
-56373.7859189
-56366.969993
-56371.1770037
-56340.7620409
-56341.6074507
-56322.2680053
-56333.5844508
-56336.1088081
-56323.6971698
-56327.9447228
-56309.3777048
-56281.9133634
-56272.6598755
-56253.7644242
-56277.165939
-56282.9808609
-56263.0028127
-56230.8045897
-56235.2797173
-56218.0358799
-56169.3418179
-56185.2347575
-56191.503224
-56173.5850263
-56171.6503324
-56168.0214788
-56159.1492341
-56120.1263824
-56124.3784856
-56133.9364754
-56134.6691855
-56127.8769263
-56121.8858869
-56107.6639724
-56111.5534827
-56117.422788
-56114.231303
-56116.200376
-56090.069608
-56074.5540313
-56094.2950244
-56082.7464068
-56099.6340603
-56091.2652516
-56117.0746124
-56078.920051
-56079.1185111
-56078.9427975
-56069.4787758
-56091.595233
-56089.6913322
-56099.1985486
-56060.5543897
-56079.4822606
-56075.1744883
-56109.0478639
-56086.7024827
-56066.3022447
-56035.4855824
-56052.4187204
-56067.1423384
-56050.7091502
-56083.5059363
-56033.0094022
-56000.6507984
-56010.3216855
-56028.8293219
-55994.3223087
-55999.8682035
-56007.0658337
-56019.1964246
-56003.6497364
-55978.3993395
-55961.5918624
-55981.7425508
-55972.8527032
-55990.2300213
-56019.697404
-55989.1604952
-55958.5457475
-55977.8736356
-55981.1236542
-55993.7393809
-56019.2615664
-55999.9939935
-55964.6777675
-55974.7042239
-55972.5949184
-55947.5601939
-55932.1765333
-55919.9732857
-55914.5566097
-55895.6118437
-55933.9521015
-55924.5571394
-55928.210516
-55936.2266072
-55920.4629431
-55904.3308194
-55903.1418282
-55885.9805674
-55867.6252657
-55876.7963841
-55883.6907482
-55862.6157635
-55914.623092
-55874.0692051
-55872.2681652
-55881.9802058
-55871.0526348
-55872.9670953
-55902.4475636
-55871.3180526
-55884.6169932
-55901.1861542
-55915.0990237
-55908.0518158
-55902.5245285
-55919.8148537
-55916.8679264
-55889.2727536
-55905.4945651
-55946.0501396
-55919.5080733
-55930.4764848
-55898.0983888
-55925.2847973
-55946.424681
-55929.1327393
-55932.3428151
-55949.3402905
-55979.6128874
-55970.3466791
-55978.5717025
-55957.4349753
-55944.1276288
-55956.6831086
-55968.2038885
-55932.3448516
-55954.6760672
-55929.3760211
-55898.5779471
-55907.1780937
-55924.5260734
-55925.3614303
-55902.3805295
-55934.4157241
-55981.7623071
-55994.3563241
-55984.9960675
-55933.280005
-55907.2784423
-55949.025039
-55944.3355368
-55952.05573
-55947.3009477
-55943.5585755
-55953.8832652
-55926.668183
-55948.9080143
-55934.1745966
-55950.5485893
-55942.0935349
-55963.8995014
-55955.4261539
-55977.9524665
-55975.5082666
-55961.9423426
-55952.2998766
-55972.4400171
-55982.0071632
-55953.4965789
-55944.1350148
-55945.8491056
-55976.8796634
-55943.9268973
-55966.5889983
-55949.1563074
-55970.3197444
-55972.9345575
-55968.2512395
-55966.5010461
-55933.4072849
-55866.5412397
-55881.9582521
-55879.6996483
-55897.0814151
-55900.158722
-55891.0563824
-55868.7187005
-55903.1532253
-55923.0227474
-55914.4596396
-55934.9588158
-55911.1062575
-55929.6736303
-55929.3714256
-55875.9869464
-55867.5365079
-55910.8702245
-55903.1516179
-55885.7974705
-55880.304325
-55866.3623988
-55851.4556528
-55812.8185254
-55866.3658888
-55887.7984183
-55913.131987
-55927.3489963
-55879.8297639
-55899.1955263
-55912.3245595
-55928.6511276
-55927.0255997
-55929.5425207
-55946.8326082
-55920.7938878
-55907.7784632
-55891.0192845
-55881.7807107
-55893.0933344
-55913.5714184
-55928.4326774
-55903.4541432
-55875.1776644
-55882.7746947
-55883.991686
-55931.6572376
-55915.273262
-55918.1122818
-55877.441081
-55873.8693184
-55849.4762431
-55857.8587692
-55871.8236514
-55843.9950807
-55843.9445522
-55819.9909069
-55859.8649773
-55841.6081798
-55852.6629113
-55852.0727871
-55859.6523978
-55864.8085823
-55853.9960901
-55898.5132564
-55885.8914969
-55909.8864672
-55951.190679
-55959.3918394
